transaction_id,quarter,region,product_line,units_sold,unit_price,gross_revenue,cogs,operating_expense,net_margin
US-2016-140158,2016-Q4,East,Office Supplies,3,39.7,119.1,59.19,25.37,34.54
CA-2015-130974,2015-Q4,East,Office Supplies,6,6.68,40.08,14.59,6.25,19.24
CA-2015-130974,2015-Q4,East,Office Supplies,3,19.98,59.94,22.24,9.53,28.17
CA-2015-130974,2015-Q4,East,Technology,2,129.99,259.98,120.11,51.48,88.39
CA-2015-130974,2015-Q4,East,Furniture,1,170.98,170.98,96.94,41.55,32.49
CA-2015-130974,2015-Q4,East,Furniture,3,12.99,38.97,24.0,10.29,4.68
CA-2015-130974,2015-Q4,East,Office Supplies,5,30.98,154.9,59.64,25.56,69.7
CA-2015-130974,2015-Q4,East,Furniture,4,111.52,446.07,312.25,133.82,0.0
CA-2017-133487,2017-Q2,West,Office Supplies,3,50.98,152.94,78.16,33.49,41.29
CA-2014-142951,2014-Q4,South,Technology,3,7.82,23.47,12.94,5.54,4.99
CA-2014-133592,2014-Q4,East,Office Supplies,4,48.91,195.64,72.58,31.11,91.95
CA-2014-133592,2014-Q4,East,Office Supplies,3,4.98,14.94,5.54,2.38,7.02
CA-2014-133592,2014-Q4,East,Technology,4,421.95,1687.8,661.62,283.55,742.63
CA-2014-133592,2014-Q4,East,Furniture,2,170.98,341.96,184.32,78.99,78.65
CA-2014-133592,2014-Q4,East,Furniture,6,100.98,605.88,318.09,136.32,151.47
CA-2015-120782,2015-Q2,Central,Office Supplies,1,186.73,186.73,101.66,43.57,41.5
CA-2015-120782,2015-Q2,Central,Office Supplies,3,1270.99,3812.97,1334.54,571.95,1906.48
CA-2015-116876,2015-Q1,East,Office Supplies,9,2.94,26.42,11.79,5.05,9.58
CA-2015-116876,2015-Q1,East,Technology,1,625.99,625.99,306.73,131.46,187.8
CA-2016-169838,2016-Q4,Central,Furniture,9,174.29,1568.61,867.44,371.76,329.41
CA-2016-169838,2016-Q4,Central,Office Supplies,1,17.3,17.3,6.3,2.7,8.3
CA-2016-169838,2016-Q4,Central,Technology,8,20.0,160.0,68.32,29.28,62.4
US-2017-128951,2017-Q3,South,Office Supplies,3,59.98,179.94,90.69,38.87,50.38
US-2017-128951,2017-Q3,South,Furniture,3,290.98,872.94,501.07,214.74,157.13
US-2017-128951,2017-Q3,South,Office Supplies,2,6.48,12.96,4.72,2.02,6.22
CA-2014-102330,2014-Q4,West,Office Supplies,6,14.8,88.8,31.08,13.32,44.4
CA-2014-102330,2014-Q4,West,Technology,4,79.99,319.97,198.78,85.19,36.0
CA-2016-118899,2016-Q1,West,Furniture,7,23.98,167.89,107.24,45.96,14.69
CA-2017-107958,2017-Q3,Central,Office Supplies,5,32.79,163.96,73.16,31.36,59.44
CA-2017-107958,2017-Q3,Central,Office Supplies,4,1.31,5.23,9.34,4.0,-8.11
CA-2017-151799,2017-Q4,East,Technology,2,599.99,1199.98,512.39,219.6,467.99
CA-2017-151799,2017-Q4,East,Office Supplies,1,73.85,73.85,50.14,21.49,2.22
CA-2017-151799,2017-Q4,East,Office Supplies,3,8.57,25.71,13.32,5.71,6.68
CA-2017-151799,2017-Q4,East,Office Supplies,6,2.88,17.28,6.41,2.75,8.12
CA-2017-151799,2017-Q4,East,Furniture,2,263.29,526.58,405.47,173.77,-52.66
CA-2016-114601,2016-Q3,Central,Office Supplies,2,5.78,11.56,4.13,1.77,5.66
CA-2016-114601,2016-Q3,Central,Technology,3,69.99,209.97,105.83,45.35,58.79
CA-2016-114601,2016-Q3,Central,Furniture,4,111.96,447.84,244.52,104.8,98.52
CA-2016-114601,2016-Q3,Central,Technology,3,159.99,479.97,221.75,95.03,163.19
CA-2016-114601,2016-Q3,Central,Office Supplies,3,2.88,8.64,4.29,1.84,2.51
CA-2017-100237,2017-Q4,West,Office Supplies,2,5.84,11.68,5.24,2.24,4.2
CA-2014-139542,2014-Q4,East,Technology,3,13.59,40.78,28.19,12.08,0.51
CA-2014-139542,2014-Q4,East,Office Supplies,3,4.57,13.7,16.3,6.99,-9.59
US-2015-142811,2015-Q2,West,Technology,5,17.56,87.8,38.42,16.46,32.92
CA-2017-139353,2017-Q4,South,Furniture,3,25.98,77.95,43.65,18.71,15.59
CA-2017-139353,2017-Q4,South,Office Supplies,2,73.59,147.18,123.63,52.99,-29.44
CA-2017-139353,2017-Q4,South,Office Supplies,3,15.98,47.95,22.24,9.53,16.18
CA-2014-150203,2014-Q4,West,Office Supplies,6,41.71,250.26,124.38,53.3,72.58
US-2017-101518,2017-Q4,East,Technology,3,13.59,40.78,28.19,12.08,0.51
CA-2015-149636,2015-Q1,West,Office Supplies,5,5.92,29.6,14.24,6.11,9.25
CA-2015-149636,2015-Q1,West,Office Supplies,2,0.97,1.94,2.31,0.99,-1.36
US-2017-146213,2017-Q3,West,Technology,4,39.99,159.96,76.14,32.63,51.19
CA-2015-108588,2015-Q1,East,Office Supplies,3,19.84,59.52,30.83,13.21,15.48
CA-2015-108588,2015-Q1,East,Office Supplies,2,8.74,17.48,6.48,2.78,8.22
CA-2015-108588,2015-Q1,East,Office Supplies,2,6.58,13.17,5.99,2.57,4.61
US-2017-138086,2017-Q2,West,Office Supplies,3,13.58,40.74,19.96,8.56,12.22
CA-2015-139374,2015-Q3,Central,Furniture,1,179.89,179.89,127.72,54.74,-2.57
CA-2016-113978,2016-Q3,East,Office Supplies,1,286.26,286.26,187.86,80.51,17.89
CA-2016-113978,2016-Q3,East,Office Supplies,2,12.11,24.22,20.34,8.72,-4.84
CA-2016-113978,2016-Q3,East,Office Supplies,3,110.51,331.54,290.09,124.33,-82.88
US-2015-150231,2015-Q1,East,Office Supplies,3,5.84,17.52,7.85,3.36,6.31
CA-2016-106915,2016-Q4,Central,Office Supplies,4,4.46,17.86,9.53,4.09,4.24
US-2016-109260,2016-Q3,South,Technology,3,143.99,431.98,355.31,152.27,-75.6
CA-2017-104850,2017-Q2,West,Furniture,4,72.78,291.14,221.63,94.98,-25.47
CA-2017-140508,2017-Q3,Central,Office Supplies,4,28.71,114.85,55.27,23.69,35.89
CA-2017-143294,2017-Q2,Central,Office Supplies,2,5.34,10.69,4.86,2.09,3.74
CA-2016-165673,2016-Q2,East,Office Supplies,4,3.81,15.23,6.8,2.91,5.52
CA-2017-134418,2017-Q3,West,Office Supplies,3,4.14,12.42,5.04,2.16,5.22
US-2016-106313,2016-Q3,West,Office Supplies,3,6.48,19.44,7.08,3.03,9.33
CA-2014-105872,2014-Q2,East,Office Supplies,4,17.59,70.37,30.79,13.19,26.39
CA-2017-108287,2017-Q4,South,Office Supplies,9,1.41,12.67,7.87,3.37,1.43
CA-2017-141103,2017-Q3,East,Technology,5,17.99,89.95,32.74,14.03,43.18
CA-2014-154781,2014-Q4,West,Office Supplies,2,3.29,6.58,2.48,1.07,3.03
CA-2014-154781,2014-Q4,West,Technology,1,94.99,94.99,46.54,19.95,28.5
CA-2015-147816,2015-Q3,West,Technology,2,17.56,35.12,15.36,6.59,13.17
CA-2017-105326,2017-Q3,West,Office Supplies,4,6.48,25.92,9.44,4.04,12.44
CA-2016-133613,2016-Q2,East,Office Supplies,2,3.98,7.96,2.95,1.27,3.74
CA-2016-133613,2016-Q2,East,Technology,3,188.99,566.97,289.72,124.17,153.08
CA-2016-133613,2016-Q2,East,Office Supplies,3,3.28,9.84,4.89,2.1,2.85
CA-2015-109113,2015-Q4,Central,Technology,2,12.74,25.49,14.5,6.21,4.78
CA-2015-156153,2015-Q2,East,Office Supplies,6,1.26,7.56,5.08,2.18,0.3
CA-2015-133242,2015-Q2,South,Furniture,3,20.28,60.84,28.96,12.41,19.47
CA-2015-133242,2015-Q2,South,Office Supplies,2,225.02,450.04,274.07,117.46,58.51
CA-2015-133242,2015-Q2,South,Office Supplies,2,17.3,34.6,12.59,5.4,16.61
CA-2015-133242,2015-Q2,South,Technology,3,155.99,467.97,229.31,98.27,140.39
CA-2015-133242,2015-Q2,South,Office Supplies,2,16.51,33.02,12.02,5.15,15.85
CA-2015-158323,2015-Q4,South,Furniture,2,8.54,17.09,11.21,4.81,1.07
CA-2015-161795,2015-Q4,East,Office Supplies,2,1.5,3.01,1.87,0.8,0.34
CA-2017-100902,2017-Q4,South,Office Supplies,7,38.32,268.24,122.05,52.31,93.88
CA-2017-100902,2017-Q4,South,Technology,5,86.23,431.16,226.36,97.01,107.79
CA-2017-112844,2017-Q4,East,Technology,4,10.9,43.6,21.97,9.42,12.21
CA-2017-112844,2017-Q4,East,Furniture,3,51.65,154.95,86.77,37.19,30.99
CA-2016-158925,2016-Q4,Central,Office Supplies,3,5.18,15.55,7.08,3.03,5.44
CA-2014-155390,2014-Q4,South,Office Supplies,2,21.1,42.21,19.94,8.55,13.72
CA-2017-123071,2017-Q4,Central,Office Supplies,2,5.18,10.37,4.72,2.02,3.63
CA-2017-156391,2017-Q3,West,Office Supplies,1,2.22,2.22,1.16,0.5,0.56
CA-2015-103093,2015-Q1,South,Office Supplies,9,8.28,74.52,27.65,11.85,35.02
US-2017-118941,2017-Q3,East,Office Supplies,3,5.84,17.52,8.58,3.68,5.26
US-2017-118941,2017-Q3,East,Furniture,5,355.98,1779.9,984.28,421.84,373.78
US-2017-118941,2017-Q3,East,Office Supplies,5,43.98,219.9,112.37,48.16,59.37
CA-2015-169299,2015-Q3,West,Office Supplies,3,2.38,7.15,4.5,1.93,0.72
CA-2017-154088,2017-Q4,South,Office Supplies,5,5.34,26.72,12.16,5.21,9.35
CA-2016-155978,2016-Q3,West,Technology,2,519.86,1039.73,664.12,284.63,90.98
CA-2016-155978,2016-Q3,West,Office Supplies,2,22.98,45.96,22.52,9.65,13.79
CA-2016-108196,2016-Q4,East,Office Supplies,2,228.3,456.59,532.69,228.29,-304.39
CA-2016-108196,2016-Q4,East,Technology,5,900.0,4499.98,7769.97,3329.99,-6599.98
CA-2016-108196,2016-Q4,East,Technology,3,19.99,59.98,33.59,14.39,12.0
CA-2016-152800,2016-Q2,West,Office Supplies,3,2.04,6.12,2.27,0.97,2.88
CA-2014-166961,2014-Q4,West,Office Supplies,1,10.98,10.98,5.61,2.41,2.96
CA-2014-166961,2014-Q4,West,Office Supplies,3,2.62,7.86,2.97,1.27,3.62
CA-2014-166961,2014-Q4,West,Office Supplies,3,17.15,51.45,26.29,11.27,13.89
CA-2014-166961,2014-Q4,West,Office Supplies,3,12.35,37.06,16.21,6.95,13.9
CA-2016-139381,2016-Q2,South,Office Supplies,4,50.98,203.92,104.2,44.66,55.06
CA-2016-139381,2016-Q2,South,Technology,4,7.39,29.56,15.11,6.47,7.98
CA-2015-132136,2015-Q1,Central,Office Supplies,3,2.86,8.57,16.2,6.94,-14.57
CA-2016-162236,2016-Q4,South,Office Supplies,2,22.62,45.25,28.9,12.39,3.96
CA-2016-162236,2016-Q4,South,Furniture,10,87.63,876.3,817.88,350.52,-292.1
CA-2016-162236,2016-Q4,South,Office Supplies,2,92.69,185.38,154.1,66.04,-34.76
US-2014-111353,2014-Q4,East,Office Supplies,2,12.53,25.06,9.3,3.98,11.78
US-2016-117037,2016-Q2,Central,Office Supplies,1,2.89,2.89,5.36,2.3,-4.77
US-2016-117037,2016-Q2,Central,Office Supplies,3,2.63,7.9,3.8,1.63,2.47
US-2016-117037,2016-Q2,Central,Furniture,3,7.54,22.61,22.95,9.83,-10.17
US-2016-117037,2016-Q2,Central,Office Supplies,8,3.82,30.53,14.69,6.3,9.54
CA-2017-160801,2017-Q3,East,Office Supplies,3,1.61,4.84,5.76,2.47,-3.39
CA-2016-108364,2016-Q4,Central,Office Supplies,5,0.36,1.8,3.28,1.4,-2.88
CA-2017-169362,2017-Q4,Central,Technology,2,19.99,39.98,29.04,12.44,-1.5
CA-2015-127481,2015-Q4,West,Office Supplies,5,6.48,32.4,11.56,4.96,15.88
CA-2015-127481,2015-Q4,West,Office Supplies,2,48.94,97.88,34.26,14.68,48.94
CA-2015-112711,2015-Q3,Central,Technology,4,76.79,307.17,193.52,82.93,30.72
US-2015-145121,2015-Q4,East,Office Supplies,5,5.38,26.9,9.6,4.12,13.18
CA-2017-166184,2017-Q1,East,Office Supplies,3,15.67,47.01,17.44,7.48,22.09
CA-2017-166184,2017-Q1,East,Technology,1,469.99,469.99,233.58,100.11,136.3
CA-2017-166184,2017-Q1,East,Furniture,3,69.28,207.85,143.88,61.66,2.31
CA-2017-157413,2017-Q2,East,Office Supplies,3,108.25,324.74,281.31,120.56,-77.13
CA-2014-143637,2014-Q1,West,Furniture,2,20.24,40.48,18.14,7.77,14.57
CA-2015-102260,2015-Q3,South,Office Supplies,4,3.0,12.0,5.46,2.34,4.2
CA-2015-102260,2015-Q3,South,Office Supplies,4,180.02,720.06,548.15,234.92,-63.01
CA-2015-102260,2015-Q3,South,Office Supplies,1,25.42,25.42,21.13,9.06,-4.77
CA-2015-102260,2015-Q3,South,Office Supplies,2,1.41,2.82,1.75,0.75,0.32
CA-2015-102260,2015-Q3,South,Office Supplies,2,1.6,3.2,4.03,1.73,-2.56
US-2016-137295,2016-Q1,South,Office Supplies,7,4.4,30.83,38.84,16.65,-24.66
US-2016-137295,2016-Q1,South,Office Supplies,3,15.87,47.62,29.17,12.5,5.95
US-2016-137295,2016-Q1,South,Technology,2,54.39,108.78,68.53,29.37,10.88
CA-2016-134334,2016-Q1,East,Office Supplies,1,4.77,4.77,1.83,0.79,2.15
CA-2016-134334,2016-Q1,East,Office Supplies,3,2.66,7.98,4.14,1.77,2.07
CA-2016-134334,2016-Q1,East,Furniture,3,183.48,550.43,418.33,179.28,-47.18
CA-2016-134334,2016-Q1,East,Furniture,6,1.76,10.56,4.14,1.77,4.65
US-2017-109316,2017-Q2,West,Furniture,2,748.84,1497.67,949.7,407.01,140.96
US-2017-109316,2017-Q2,West,Technology,2,8.76,17.52,14.71,6.31,-3.5
CA-2016-138478,2016-Q4,West,Office Supplies,3,37.74,113.22,58.65,25.13,29.44
CA-2016-138478,2016-Q4,West,Office Supplies,6,5.98,35.88,12.81,5.49,17.58
CA-2016-138478,2016-Q4,West,Office Supplies,3,1511.99,4535.98,2024.18,867.51,1644.29
CA-2017-150469,2017-Q1,West,Office Supplies,8,1.48,11.84,4.31,1.85,5.68
CA-2017-152436,2017-Q4,East,Office Supplies,6,98.79,592.74,302.89,129.81,160.04
CA-2016-169334,2016-Q4,South,Office Supplies,9,12.41,111.67,73.28,31.41,6.98
US-2014-115413,2014-Q3,East,Office Supplies,3,2.88,8.64,4.29,1.84,2.51
US-2014-115413,2014-Q3,East,Technology,3,49.99,149.97,68.24,29.24,52.49
CA-2014-125150,2014-Q2,West,Furniture,5,46.58,232.88,150.79,64.62,17.47
CA-2015-127327,2015-Q1,East,Furniture,1,90.88,90.88,53.01,22.72,15.15
CA-2017-117114,2017-Q4,Central,Technology,4,127.19,508.77,329.43,141.18,38.16
CA-2017-117114,2017-Q4,Central,Office Supplies,3,3.3,9.91,4.68,2.01,3.22
CA-2015-137302,2015-Q2,West,Furniture,3,21.31,63.94,40.28,17.27,6.39
CA-2015-137302,2015-Q2,West,Office Supplies,3,19.84,59.52,30.83,13.21,15.48
CA-2015-137302,2015-Q2,West,Technology,3,103.99,311.98,191.09,81.89,39.0
CA-2015-137302,2015-Q2,West,Office Supplies,3,16.78,50.35,22.91,9.82,17.62
CA-2016-112382,2016-Q2,Central,Technology,2,9.57,19.14,12.06,5.17,1.91
CA-2015-128958,2015-Q1,South,Office Supplies,5,2.62,13.12,7.69,3.3,2.13
CA-2015-106257,2015-Q2,West,Furniture,2,120.78,241.57,179.67,77.0,-15.1
CA-2015-106257,2015-Q2,West,Technology,2,239.96,479.92,306.55,131.38,41.99
CA-2015-149083,2015-Q3,West,Furniture,4,76.78,307.14,223.06,95.6,-11.52
CA-2015-149083,2015-Q3,West,Office Supplies,2,6.3,12.6,4.76,2.04,5.8
CA-2015-149083,2015-Q3,West,Technology,2,79.99,159.98,71.67,30.72,57.59
US-2014-137869,2014-Q1,Central,Office Supplies,3,2.04,6.12,2.27,0.97,2.88
US-2014-137869,2014-Q1,Central,Furniture,4,296.18,1184.72,754.67,323.43,106.62
CA-2016-116603,2016-Q3,East,Office Supplies,2,22.98,45.96,22.52,9.65,13.79
CA-2014-158470,2014-Q2,South,Office Supplies,3,19.35,58.05,21.94,9.41,26.7
CA-2014-158470,2014-Q2,South,Office Supplies,11,6.48,71.28,25.95,11.12,34.21
US-2017-123834,2017-Q3,Central,Furniture,4,31.1,124.4,102.01,43.72,-21.33
CA-2015-125976,2015-Q3,South,Office Supplies,5,30.98,154.9,59.64,25.56,69.7
CA-2015-125976,2015-Q3,South,Technology,12,155.99,1871.88,917.22,393.1,561.56
CA-2016-128706,2016-Q1,Central,Furniture,2,8.1,16.19,16.15,6.92,-6.88
CA-2016-104311,2016-Q2,Central,Office Supplies,3,6.31,18.94,15.91,6.82,-3.79
CA-2016-104311,2016-Q2,Central,Office Supplies,3,4.22,12.67,11.09,4.75,-3.17
CA-2016-104311,2016-Q2,Central,Office Supplies,2,2.52,5.04,2.3,0.98,1.76
CA-2014-169649,2014-Q4,Central,Office Supplies,2,4.22,8.45,3.84,1.65,2.96
CA-2014-169649,2014-Q4,Central,Office Supplies,2,10.2,20.39,51.38,22.02,-53.01
CA-2015-144890,2015-Q4,West,Office Supplies,2,4.98,9.96,3.56,1.52,4.88
CA-2017-135587,2017-Q4,South,Office Supplies,4,80.16,320.64,161.6,69.26,89.78
CA-2017-135587,2017-Q4,South,Technology,4,13.0,52.0,20.02,8.58,23.4
CA-2014-103429,2014-Q2,East,Office Supplies,2,12.79,25.58,11.64,4.99,8.95
CA-2014-103429,2014-Q2,East,Technology,5,92.8,464.0,230.61,98.83,134.56
CA-2014-103429,2014-Q2,East,Office Supplies,3,78.65,235.95,110.66,47.43,77.86
CA-2014-103429,2014-Q2,East,Office Supplies,4,9.99,39.96,15.39,6.59,17.98
CA-2017-152261,2017-Q1,East,Office Supplies,4,4.63,18.53,21.62,9.26,-12.35
CA-2015-142993,2015-Q4,West,Technology,2,8.95,17.9,10.15,4.35,3.4
CA-2015-142993,2015-Q4,West,Office Supplies,2,40.98,81.96,57.37,24.59,0.0
CA-2015-143364,2015-Q3,West,Office Supplies,3,90.91,272.74,236.26,101.25,-64.77
CA-2015-143364,2015-Q3,West,Office Supplies,4,4.62,18.5,8.26,3.54,6.7
CA-2015-143364,2015-Q3,West,Furniture,2,220.96,441.92,274.54,117.66,49.72
CA-2015-143364,2015-Q3,West,Furniture,6,21.29,127.76,223.59,95.82,-191.65
CA-2014-100972,2014-Q4,West,Office Supplies,3,55.48,166.44,60.58,25.97,79.89
CA-2016-136994,2016-Q2,West,Office Supplies,2,6.69,13.38,5.06,2.17,6.15
US-2017-166233,2017-Q3,South,Technology,2,12.0,24.0,18.69,8.01,-2.7
CA-2017-122112,2017-Q3,East,Office Supplies,4,6.11,24.45,10.91,4.68,8.86
CA-2016-101672,2016-Q4,West,Office Supplies,2,3.08,6.16,2.24,0.96,2.96
CA-2016-101672,2016-Q4,West,Furniture,4,228.78,915.14,568.53,243.66,102.95
CA-2016-101672,2016-Q4,West,Office Supplies,2,4.28,8.56,3.3,1.41,3.85
CA-2016-101672,2016-Q4,West,Office Supplies,2,48.91,97.82,36.29,15.55,45.98
CA-2017-168403,2017-Q3,West,Office Supplies,6,5.18,31.1,13.87,5.95,11.28
CA-2017-168403,2017-Q3,West,Office Supplies,1,11.18,11.18,7.24,3.1,0.84
CA-2015-148705,2015-Q1,South,Office Supplies,2,2.52,5.04,2.3,0.98,1.76
CA-2016-160241,2016-Q4,Central,Furniture,4,60.54,242.18,381.43,163.47,-302.72
CA-2016-155747,2016-Q2,East,Furniture,2,168.59,337.18,318.63,136.56,-118.01
CA-2017-118017,2017-Q4,West,Office Supplies,6,2.22,13.34,8.64,3.7,1.0
CA-2017-118017,2017-Q4,West,Technology,6,12.79,76.75,46.34,19.86,10.55
CA-2017-118017,2017-Q4,West,Technology,8,12.79,102.34,61.79,26.48,14.07
CA-2017-118017,2017-Q4,West,Office Supplies,2,5.16,10.32,4.61,1.97,3.74
CA-2017-118017,2017-Q4,West,Office Supplies,7,6.76,47.32,28.98,12.42,5.92
CA-2017-118017,2017-Q4,West,Furniture,3,7.79,23.38,11.46,4.91,7.01
CA-2017-118017,2017-Q4,West,Furniture,5,3.34,16.72,9.37,4.01,3.34
CA-2017-118017,2017-Q4,West,Furniture,1,16.19,16.19,8.07,3.46,4.66
CA-2016-113117,2016-Q3,West,Office Supplies,5,6.48,32.4,11.79,5.06,15.55
CA-2016-148684,2016-Q4,South,Office Supplies,9,2.21,19.89,10.16,4.36,5.37
CA-2016-148684,2016-Q4,South,Technology,2,199.99,399.98,159.59,68.4,171.99
CA-2016-148684,2016-Q4,South,Furniture,5,68.77,343.85,144.42,61.89,137.54
CA-2016-148684,2016-Q4,South,Office Supplies,3,35.44,106.32,39.44,16.91,49.97
CA-2017-125367,2017-Q3,East,Office Supplies,3,4.64,13.92,6.7,2.87,4.35
CA-2017-124744,2017-Q2,East,Office Supplies,5,16.48,82.4,29.41,12.61,40.38
CA-2017-124744,2017-Q2,East,Office Supplies,2,3.12,6.24,2.23,0.95,3.06
CA-2017-124744,2017-Q2,East,Office Supplies,8,55.98,447.84,159.88,68.52,219.44
CA-2017-128363,2017-Q3,South,Office Supplies,7,38.86,272.05,169.01,72.43,30.61
CA-2017-128363,2017-Q3,South,Office Supplies,6,269.1,1614.58,1996.7,855.73,-1237.85
CA-2017-128363,2017-Q3,South,Office Supplies,5,4.86,24.32,10.64,4.56,9.12
CA-2017-128363,2017-Q3,South,Technology,2,0.79,1.58,0.77,0.33,0.48
CA-2017-128363,2017-Q3,South,Furniture,1,31.98,31.98,22.39,9.59,0.0
CA-2017-128363,2017-Q3,South,Office Supplies,5,2.95,14.76,6.97,2.99,4.8
CA-2017-128363,2017-Q3,South,Furniture,2,211.82,423.65,263.19,112.8,47.66
CA-2015-126669,2015-Q4,Central,Office Supplies,2,38.32,76.64,34.87,14.95,26.82
US-2015-118766,2015-Q4,Central,Office Supplies,1,4.46,4.46,1.95,0.84,1.67
US-2015-118766,2015-Q4,Central,Office Supplies,10,0.4,3.96,7.62,3.27,-6.93
CA-2016-112585,2016-Q3,West,Office Supplies,2,357.82,715.64,375.71,161.02,178.91
CA-2016-149762,2016-Q4,West,Furniture,3,89.57,268.7,183.39,78.59,6.72
CA-2016-149762,2016-Q4,West,Office Supplies,8,2.74,21.92,11.2,4.8,5.92
CA-2016-149762,2016-Q4,West,Office Supplies,3,16.24,48.72,28.99,12.42,7.31
CA-2016-149762,2016-Q4,West,Furniture,2,102.84,205.67,152.44,65.33,-12.1
CA-2016-167605,2016-Q2,Central,Furniture,2,15.17,30.34,43.54,18.66,-31.86
US-2017-105697,2017-Q3,East,Office Supplies,2,12.85,25.7,16.64,7.13,1.93
CA-2017-165323,2017-Q2,East,Technology,5,680.9,3404.5,1215.41,520.89,1668.2
CA-2017-165323,2017-Q2,East,Technology,3,33.78,101.34,65.26,27.97,8.11
CA-2015-110891,2015-Q4,East,Furniture,4,86.09,344.37,306.49,131.35,-93.47
CA-2017-100783,2017-Q3,Central,Office Supplies,1,30.38,30.38,18.61,7.97,3.8
CA-2015-152513,2015-Q3,West,Office Supplies,2,11.42,22.85,10.79,4.63,7.43
CA-2017-139822,2017-Q3,East,Office Supplies,2,19.31,38.62,19.47,8.34,10.81
CA-2017-139822,2017-Q3,East,Technology,2,29.99,59.98,34.43,14.75,10.8
CA-2017-107713,2017-Q1,East,Office Supplies,3,58.1,174.3,64.67,27.71,81.92
CA-2017-134096,2017-Q3,South,Technology,5,76.79,383.96,241.89,103.67,38.4
CA-2017-134096,2017-Q3,South,Office Supplies,3,5.19,15.57,18.89,8.1,-11.42
CA-2016-125843,2016-Q3,South,Office Supplies,4,5.58,22.32,8.13,3.48,10.71
CA-2016-125843,2016-Q3,South,Office Supplies,7,14.8,103.6,36.26,15.54,51.8
CA-2017-120404,2017-Q4,East,Technology,3,0.99,2.97,1.14,0.49,1.34
CA-2017-120404,2017-Q4,East,Technology,1,569.99,569.99,279.29,119.7,171.0
CA-2017-120404,2017-Q4,East,Furniture,3,16.99,50.97,29.26,12.54,9.17
CA-2017-167549,2017-Q3,Central,Furniture,6,49.69,298.12,211.67,90.71,-4.26
CA-2016-120082,2016-Q1,East,Office Supplies,3,19.84,59.52,29.16,12.5,17.86
US-2016-168095,2016-Q3,West,Furniture,3,76.76,230.28,145.07,62.18,23.03
US-2016-168095,2016-Q3,West,Office Supplies,5,21.1,105.52,49.86,21.37,34.29
CA-2017-166093,2017-Q3,West,Office Supplies,2,11.68,23.36,8.18,3.5,11.68
CA-2017-166093,2017-Q3,West,Technology,3,23.99,71.98,44.09,18.89,9.0
CA-2017-166093,2017-Q3,West,Office Supplies,2,4.28,8.56,3.3,1.41,3.85
CA-2017-166093,2017-Q3,West,Office Supplies,3,4.64,13.92,6.33,2.72,4.87
CA-2017-166093,2017-Q3,West,Office Supplies,9,279.81,2518.29,1304.47,559.06,654.76
CA-2017-166093,2017-Q3,West,Office Supplies,3,180.19,540.57,280.01,120.01,140.55
CA-2017-166093,2017-Q3,West,Office Supplies,8,27.63,221.06,100.58,43.11,77.37
CA-2016-146325,2016-Q4,West,Furniture,2,40.71,81.42,63.41,27.17,-9.16
CA-2016-146325,2016-Q4,West,Office Supplies,10,13.48,134.8,69.83,29.92,35.05
CA-2017-134194,2017-Q4,Central,Office Supplies,9,4.4,39.58,69.26,29.69,-59.37
CA-2017-134194,2017-Q4,Central,Office Supplies,7,6.38,44.69,27.76,11.9,5.03
CA-2017-134194,2017-Q4,Central,Office Supplies,2,15.87,31.74,20.55,8.81,2.38
CA-2017-134194,2017-Q4,Central,Office Supplies,5,8.2,40.98,74.58,31.97,-65.57
CA-2017-134194,2017-Q4,Central,Office Supplies,3,1.06,3.17,5.77,2.47,-5.07
CA-2014-131009,2014-Q1,Central,Office Supplies,5,3.77,18.84,15.66,6.71,-3.53
CA-2014-131009,2014-Q1,Central,Furniture,6,60.38,362.25,253.57,108.68,0.0
CA-2014-131009,2014-Q1,Central,Furniture,6,10.59,63.55,68.95,29.55,-34.95
CA-2014-131009,2014-Q1,Central,Office Supplies,3,43.18,129.55,106.55,45.67,-22.67
CA-2015-145814,2015-Q4,East,Office Supplies,2,2.99,5.98,2.62,1.12,2.24
CA-2015-145814,2015-Q4,East,Technology,4,215.44,861.76,428.3,183.55,249.91
CA-2014-138359,2014-Q2,East,Office Supplies,4,16.74,66.96,45.0,19.28,2.68
CA-2014-138359,2014-Q2,East,Office Supplies,2,3.12,6.24,2.23,0.95,3.06
CA-2017-131807,2017-Q4,West,Furniture,4,108.79,435.17,346.51,148.5,-59.84
CA-2017-131807,2017-Q4,West,Office Supplies,5,2.98,14.9,5.63,2.42,6.85
CA-2017-131807,2017-Q4,West,Office Supplies,4,3.95,15.8,8.18,3.51,4.11
CA-2017-131807,2017-Q4,West,Furniture,5,14.58,72.9,32.15,13.78,26.97
CA-2017-131807,2017-Q4,West,Furniture,3,68.78,206.35,140.83,60.36,5.16
CA-2017-131807,2017-Q4,West,Technology,1,7.99,7.99,3.7,1.59,2.7
CA-2017-104864,2017-Q4,South,Office Supplies,5,16.27,81.36,70.48,30.2,-19.32
CA-2017-104864,2017-Q4,South,Office Supplies,8,2.53,20.23,25.49,10.93,-16.19
CA-2017-104864,2017-Q4,South,Office Supplies,4,97.26,389.06,238.3,102.13,48.63
CA-2017-104864,2017-Q4,South,Office Supplies,4,5.18,20.74,9.44,4.04,7.26
CA-2017-104864,2017-Q4,South,Office Supplies,8,5.18,41.47,18.86,8.09,14.52
CA-2015-138219,2015-Q1,West,Office Supplies,4,8.34,33.36,11.68,5.0,16.68
